match_id,title,competition,season,teams,sources
3890292,Hannover 96 vs Borussia Dortmund,1. Bundesliga,2015/2016,"[""Hannover 96"", ""Borussia Dortmund""]","[""statsbomb_open_data""]"
3890520,Hannover 96 vs Borussia Mönchengladbach,1. Bundesliga,2015/2016,"[""Hannover 96"", ""Borussia M\u00f6nchengladbach""]","[""statsbomb_open_data""]"
3890418,Hannover 96 vs Darmstadt 98,1. Bundesliga,2015/2016,"[""Hannover 96"", ""Darmstadt 98""]","[""statsbomb_open_data""]"
3890345,Hannover 96 vs Eintracht Frankfurt,1. Bundesliga,2015/2016,"[""Hannover 96"", ""Eintracht Frankfurt""]","[""statsbomb_open_data""]"
3890490,Hannover 96 vs FC Köln,1. Bundesliga,2015/2016,"[""Hannover 96"", ""FC K\u00f6ln""]","[""statsbomb_open_data""]"
3890434,Hannover 96 vs FSV Mainz 05,1. Bundesliga,2015/2016,"[""Hannover 96"", ""FSV Mainz 05""]","[""statsbomb_open_data""]"
3890504,Hannover 96 vs Hamburger SV,1. Bundesliga,2015/2016,"[""Hannover 96"", ""Hamburger SV""]","[""statsbomb_open_data""]"
3890358,Hannover 96 vs Hertha Berlin,1. Bundesliga,2015/2016,"[""Hannover 96"", ""Hertha Berlin""]","[""statsbomb_open_data""]"
3890547,Hannover 96 vs Hoffenheim,1. Bundesliga,2015/2016,"[""Hannover 96"", ""Hoffenheim""]","[""statsbomb_open_data""]"
3890380,Hannover 96 vs Ingolstadt,1. Bundesliga,2015/2016,"[""Hannover 96"", ""Ingolstadt""]","[""statsbomb_open_data""]"
3890543,Hannover 96 vs Schalke 04,1. Bundesliga,2015/2016,"[""Hannover 96"", ""Schalke 04""]","[""statsbomb_open_data""]"
3890309,Hannover 96 vs VfB Stuttgart,1. Bundesliga,2015/2016,"[""Hannover 96"", ""VfB Stuttgart""]","[""statsbomb_open_data""]"
3890325,Hannover 96 vs Werder Bremen,1. Bundesliga,2015/2016,"[""Hannover 96"", ""Werder Bremen""]","[""statsbomb_open_data""]"
3890466,Hannover 96 vs Wolfsburg,1. Bundesliga,2015/2016,"[""Hannover 96"", ""Wolfsburg""]","[""statsbomb_open_data""]"
3890414,Hertha Berlin vs Augsburg,1. Bundesliga,2015/2016,"[""Hertha Berlin"", ""Augsburg""]","[""statsbomb_open_data""]"
3890390,Hertha Berlin vs Bayer Leverkusen,1. Bundesliga,2015/2016,"[""Hertha Berlin"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3890533,Hertha Berlin vs Bayern Munich,1. Bundesliga,2015/2016,"[""Hertha Berlin"", ""Bayern Munich""]","[""statsbomb_open_data""]"
3890435,Hertha Berlin vs Borussia Dortmund,1. Bundesliga,2015/2016,"[""Hertha Berlin"", ""Borussia Dortmund""]","[""statsbomb_open_data""]"
3890351,Hertha Berlin vs Borussia Mönchengladbach,1. Bundesliga,2015/2016,"[""Hertha Berlin"", ""Borussia M\u00f6nchengladbach""]","[""statsbomb_open_data""]"
3890555,Hertha Berlin vs Darmstadt 98,1. Bundesliga,2015/2016,"[""Hertha Berlin"", ""Darmstadt 98""]","[""statsbomb_open_data""]"
3890470,Hertha Berlin vs Eintracht Frankfurt,1. Bundesliga,2015/2016,"[""Hertha Berlin"", ""Eintracht Frankfurt""]","[""statsbomb_open_data""]"
3890306,Hertha Berlin vs FC Köln,1. Bundesliga,2015/2016,"[""Hertha Berlin"", ""FC K\u00f6ln""]","[""statsbomb_open_data""]"
3890411,Hertha Berlin vs FSV Mainz 05,1. Bundesliga,2015/2016,"[""Hertha Berlin"", ""FSV Mainz 05""]","[""statsbomb_open_data""]"
3890324,Hertha Berlin vs Hamburger SV,1. Bundesliga,2015/2016,"[""Hertha Berlin"", ""Hamburger SV""]","[""statsbomb_open_data""]"
3890511,Hertha Berlin vs Hannover 96,1. Bundesliga,2015/2016,"[""Hertha Berlin"", ""Hannover 96""]","[""statsbomb_open_data""]"
3890375,Hertha Berlin vs Hoffenheim,1. Bundesliga,2015/2016,"[""Hertha Berlin"", ""Hoffenheim""]","[""statsbomb_open_data""]"
3890496,Hertha Berlin vs Ingolstadt,1. Bundesliga,2015/2016,"[""Hertha Berlin"", ""Ingolstadt""]","[""statsbomb_open_data""]"
3890484,Hertha Berlin vs Schalke 04,1. Bundesliga,2015/2016,"[""Hertha Berlin"", ""Schalke 04""]","[""statsbomb_open_data""]"
3890290,Hertha Berlin vs VfB Stuttgart,1. Bundesliga,2015/2016,"[""Hertha Berlin"", ""VfB Stuttgart""]","[""statsbomb_open_data""]"
3890268,Hertha Berlin vs Werder Bremen,1. Bundesliga,2015/2016,"[""Hertha Berlin"", ""Werder Bremen""]","[""statsbomb_open_data""]"
3890451,Hertha Berlin vs Wolfsburg,1. Bundesliga,2015/2016,"[""Hertha Berlin"", ""Wolfsburg""]","[""statsbomb_open_data""]"
3890469,Hoffenheim vs Augsburg,1. Bundesliga,2015/2016,"[""Hoffenheim"", ""Augsburg""]","[""statsbomb_open_data""]"
3890415,Hoffenheim vs Bayer Leverkusen,1. Bundesliga,2015/2016,"[""Hoffenheim"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3890270,Hoffenheim vs Bayern Munich,1. Bundesliga,2015/2016,"[""Hoffenheim"", ""Bayern Munich""]","[""statsbomb_open_data""]"
3890310,Hoffenheim vs Borussia Dortmund,1. Bundesliga,2015/2016,"[""Hoffenheim"", ""Borussia Dortmund""]","[""statsbomb_open_data""]"
3890377,Hoffenheim vs Borussia Mönchengladbach,1. Bundesliga,2015/2016,"[""Hoffenheim"", ""Borussia M\u00f6nchengladbach""]","[""statsbomb_open_data""]"
3890437,Hoffenheim vs Darmstadt 98,1. Bundesliga,2015/2016,"[""Hoffenheim"", ""Darmstadt 98""]","[""statsbomb_open_data""]"
3890362,Hoffenheim vs Eintracht Frankfurt,1. Bundesliga,2015/2016,"[""Hoffenheim"", ""Eintracht Frankfurt""]","[""statsbomb_open_data""]"
3890509,Hoffenheim vs FC Köln,1. Bundesliga,2015/2016,"[""Hoffenheim"", ""FC K\u00f6ln""]","[""statsbomb_open_data""]"
3890452,Hoffenheim vs FSV Mainz 05,1. Bundesliga,2015/2016,"[""Hoffenheim"", ""FSV Mainz 05""]","[""statsbomb_open_data""]"
3890340,Hoffenheim vs Hamburger SV,1. Bundesliga,2015/2016,"[""Hoffenheim"", ""Hamburger SV""]","[""statsbomb_open_data""]"
3890397,Hoffenheim vs Hannover 96,1. Bundesliga,2015/2016,"[""Hoffenheim"", ""Hannover 96""]","[""statsbomb_open_data""]"
3890524,Hoffenheim vs Hertha Berlin,1. Bundesliga,2015/2016,"[""Hoffenheim"", ""Hertha Berlin""]","[""statsbomb_open_data""]"
3890544,Hoffenheim vs Ingolstadt,1. Bundesliga,2015/2016,"[""Hoffenheim"", ""Ingolstadt""]","[""statsbomb_open_data""]"
3890561,Hoffenheim vs Schalke 04,1. Bundesliga,2015/2016,"[""Hoffenheim"", ""Schalke 04""]","[""statsbomb_open_data""]"
3890327,Hoffenheim vs VfB Stuttgart,1. Bundesliga,2015/2016,"[""Hoffenheim"", ""VfB Stuttgart""]","[""statsbomb_open_data""]"
3890294,Hoffenheim vs Werder Bremen,1. Bundesliga,2015/2016,"[""Hoffenheim"", ""Werder Bremen""]","[""statsbomb_open_data""]"
3890486,Hoffenheim vs Wolfsburg,1. Bundesliga,2015/2016,"[""Hoffenheim"", ""Wolfsburg""]","[""statsbomb_open_data""]"
3890436,Ingolstadt vs Augsburg,1. Bundesliga,2015/2016,"[""Ingolstadt"", ""Augsburg""]","[""statsbomb_open_data""]"
3890409,Ingolstadt vs Bayer Leverkusen,1. Bundesliga,2015/2016,"[""Ingolstadt"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3890548,Ingolstadt vs Bayern Munich,1. Bundesliga,2015/2016,"[""Ingolstadt"", ""Bayern Munich""]","[""statsbomb_open_data""]"
3890275,Ingolstadt vs Borussia Dortmund,1. Bundesliga,2015/2016,"[""Ingolstadt"", ""Borussia Dortmund""]","[""statsbomb_open_data""]"
3890517,Ingolstadt vs Borussia Mönchengladbach,1. Bundesliga,2015/2016,"[""Ingolstadt"", ""Borussia M\u00f6nchengladbach""]","[""statsbomb_open_data""]"
3890374,Ingolstadt vs Darmstadt 98,1. Bundesliga,2015/2016,"[""Ingolstadt"", ""Darmstadt 98""]","[""statsbomb_open_data""]"
3890326,Ingolstadt vs Eintracht Frankfurt,1. Bundesliga,2015/2016,"[""Ingolstadt"", ""Eintracht Frankfurt""]","[""statsbomb_open_data""]"
3890467,Ingolstadt vs FC Köln,1. Bundesliga,2015/2016,"[""Ingolstadt"", ""FC K\u00f6ln""]","[""statsbomb_open_data""]"
3890416,Ingolstadt vs FSV Mainz 05,1. Bundesliga,2015/2016,"[""Ingolstadt"", ""FSV Mainz 05""]","[""statsbomb_open_data""]"
3890304,Ingolstadt vs Hamburger SV,1. Bundesliga,2015/2016,"[""Ingolstadt"", ""Hamburger SV""]","[""statsbomb_open_data""]"
3890532,Ingolstadt vs Hannover 96,1. Bundesliga,2015/2016,"[""Ingolstadt"", ""Hannover 96""]","[""statsbomb_open_data""]"
3890343,Ingolstadt vs Hertha Berlin,1. Bundesliga,2015/2016,"[""Ingolstadt"", ""Hertha Berlin""]","[""statsbomb_open_data""]"
3890389,Ingolstadt vs Hoffenheim,1. Bundesliga,2015/2016,"[""Ingolstadt"", ""Hoffenheim""]","[""statsbomb_open_data""]"
3890508,Ingolstadt vs Schalke 04,1. Bundesliga,2015/2016,"[""Ingolstadt"", ""Schalke 04""]","[""statsbomb_open_data""]"
3890485,Ingolstadt vs VfB Stuttgart,1. Bundesliga,2015/2016,"[""Ingolstadt"", ""VfB Stuttgart""]","[""statsbomb_open_data""]"
3890449,Ingolstadt vs Werder Bremen,1. Bundesliga,2015/2016,"[""Ingolstadt"", ""Werder Bremen""]","[""statsbomb_open_data""]"
3890291,Ingolstadt vs Wolfsburg,1. Bundesliga,2015/2016,"[""Ingolstadt"", ""Wolfsburg""]","[""statsbomb_open_data""]"
3890549,Schalke 04 vs Augsburg,1. Bundesliga,2015/2016,"[""Schalke 04"", ""Augsburg""]","[""statsbomb_open_data""]"
3890534,Schalke 04 vs Bayer Leverkusen,1. Bundesliga,2015/2016,"[""Schalke 04"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3890369,Schalke 04 vs Bayern Munich,1. Bundesliga,2015/2016,"[""Schalke 04"", ""Bayern Munich""]","[""statsbomb_open_data""]"
3890518,Schalke 04 vs Borussia Dortmund,1. Bundesliga,2015/2016,"[""Schalke 04"", ""Borussia Dortmund""]","[""statsbomb_open_data""]"
3890493,Schalke 04 vs Borussia Mönchengladbach,1. Bundesliga,2015/2016,"[""Schalke 04"", ""Borussia M\u00f6nchengladbach""]","[""statsbomb_open_data""]"
3890271,Schalke 04 vs Darmstadt 98,1. Bundesliga,2015/2016,"[""Schalke 04"", ""Darmstadt 98""]","[""statsbomb_open_data""]"
3890311,Schalke 04 vs Eintracht Frankfurt,1. Bundesliga,2015/2016,"[""Schalke 04"", ""Eintracht Frankfurt""]","[""statsbomb_open_data""]"
3890328,Schalke 04 vs FC Köln,1. Bundesliga,2015/2016,"[""Schalke 04"", ""FC K\u00f6ln""]","[""statsbomb_open_data""]"
3890293,Schalke 04 vs FSV Mainz 05,1. Bundesliga,2015/2016,"[""Schalke 04"", ""FSV Mainz 05""]","[""statsbomb_open_data""]"
3890473,Schalke 04 vs Hamburger SV,1. Bundesliga,2015/2016,"[""Schalke 04"", ""Hamburger SV""]","[""statsbomb_open_data""]"
3890385,Schalke 04 vs Hannover 96,1. Bundesliga,2015/2016,"[""Schalke 04"", ""Hannover 96""]","[""statsbomb_open_data""]"
3890336,Schalke 04 vs Hertha Berlin,1. Bundesliga,2015/2016,"[""Schalke 04"", ""Hertha Berlin""]","[""statsbomb_open_data""]"
3890403,Schalke 04 vs Hoffenheim,1. Bundesliga,2015/2016,"[""Schalke 04"", ""Hoffenheim""]","[""statsbomb_open_data""]"
3890355,Schalke 04 vs Ingolstadt,1. Bundesliga,2015/2016,"[""Schalke 04"", ""Ingolstadt""]","[""statsbomb_open_data""]"
3890455,Schalke 04 vs VfB Stuttgart,1. Bundesliga,2015/2016,"[""Schalke 04"", ""VfB Stuttgart""]","[""statsbomb_open_data""]"
3890419,Schalke 04 vs Werder Bremen,1. Bundesliga,2015/2016,"[""Schalke 04"", ""Werder Bremen""]","[""statsbomb_open_data""]"
3890432,Schalke 04 vs Wolfsburg,1. Bundesliga,2015/2016,"[""Schalke 04"", ""Wolfsburg""]","[""statsbomb_open_data""]"
3890372,VfB Stuttgart vs Augsburg,1. Bundesliga,2015/2016,"[""VfB Stuttgart"", ""Augsburg""]","[""statsbomb_open_data""]"
3890500,VfB Stuttgart vs Bayer Leverkusen,1. Bundesliga,2015/2016,"[""VfB Stuttgart"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3890516,VfB Stuttgart vs Bayern Munich,1. Bundesliga,2015/2016,"[""VfB Stuttgart"", ""Bayern Munich""]","[""statsbomb_open_data""]"
3890530,VfB Stuttgart vs Borussia Dortmund,1. Bundesliga,2015/2016,"[""VfB Stuttgart"", ""Borussia Dortmund""]","[""statsbomb_open_data""]"
3890318,VfB Stuttgart vs Borussia Mönchengladbach,1. Bundesliga,2015/2016,"[""VfB Stuttgart"", ""Borussia M\u00f6nchengladbach""]","[""statsbomb_open_data""]"
3890357,VfB Stuttgart vs Darmstadt 98,1. Bundesliga,2015/2016,"[""VfB Stuttgart"", ""Darmstadt 98""]","[""statsbomb_open_data""]"
3890279,VfB Stuttgart vs Eintracht Frankfurt,1. Bundesliga,2015/2016,"[""VfB Stuttgart"", ""Eintracht Frankfurt""]","[""statsbomb_open_data""]"
3890266,VfB Stuttgart vs FC Köln,1. Bundesliga,2015/2016,"[""VfB Stuttgart"", ""FC K\u00f6ln""]","[""statsbomb_open_data""]"
3890552,VfB Stuttgart vs FSV Mainz 05,1. Bundesliga,2015/2016,"[""VfB Stuttgart"", ""FSV Mainz 05""]","[""statsbomb_open_data""]"
3890423,VfB Stuttgart vs Hamburger SV,1. Bundesliga,2015/2016,"[""VfB Stuttgart"", ""Hamburger SV""]","[""statsbomb_open_data""]"
3890460,VfB Stuttgart vs Hannover 96,1. Bundesliga,2015/2016,"[""VfB Stuttgart"", ""Hannover 96""]","[""statsbomb_open_data""]"
3890441,VfB Stuttgart vs Hertha Berlin,1. Bundesliga,2015/2016,"[""VfB Stuttgart"", ""Hertha Berlin""]","[""statsbomb_open_data""]"
3890476,VfB Stuttgart vs Hoffenheim,1. Bundesliga,2015/2016,"[""VfB Stuttgart"", ""Hoffenheim""]","[""statsbomb_open_data""]"
3890338,VfB Stuttgart vs Ingolstadt,1. Bundesliga,2015/2016,"[""VfB Stuttgart"", ""Ingolstadt""]","[""statsbomb_open_data""]"
3890303,VfB Stuttgart vs Schalke 04,1. Bundesliga,2015/2016,"[""VfB Stuttgart"", ""Schalke 04""]","[""statsbomb_open_data""]"
3890392,VfB Stuttgart vs Werder Bremen,1. Bundesliga,2015/2016,"[""VfB Stuttgart"", ""Werder Bremen""]","[""statsbomb_open_data""]"
3890408,VfB Stuttgart vs Wolfsburg,1. Bundesliga,2015/2016,"[""VfB Stuttgart"", ""Wolfsburg""]","[""statsbomb_open_data""]"
3890514,Werder Bremen vs Augsburg,1. Bundesliga,2015/2016,"[""Werder Bremen"", ""Augsburg""]","[""statsbomb_open_data""]"
3890315,Werder Bremen vs Bayer Leverkusen,1. Bundesliga,2015/2016,"[""Werder Bremen"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3890332,Werder Bremen vs Bayern Munich,1. Bundesliga,2015/2016,"[""Werder Bremen"", ""Bayern Munich""]","[""statsbomb_open_data""]"
3890353,Werder Bremen vs Borussia Dortmund,1. Bundesliga,2015/2016,"[""Werder Bremen"", ""Borussia Dortmund""]","[""statsbomb_open_data""]"
3890285,Werder Bremen vs Borussia Mönchengladbach,1. Bundesliga,2015/2016,"[""Werder Bremen"", ""Borussia M\u00f6nchengladbach""]","[""statsbomb_open_data""]"
3890459,Werder Bremen vs Darmstadt 98,1. Bundesliga,2015/2016,"[""Werder Bremen"", ""Darmstadt 98""]","[""statsbomb_open_data""]"
3890557,Werder Bremen vs Eintracht Frankfurt,1. Bundesliga,2015/2016,"[""Werder Bremen"", ""Eintracht Frankfurt""]","[""statsbomb_open_data""]"
3890400,Werder Bremen vs FC Köln,1. Bundesliga,2015/2016,"[""Werder Bremen"", ""FC K\u00f6ln""]","[""statsbomb_open_data""]"
3890494,Werder Bremen vs FSV Mainz 05,1. Bundesliga,2015/2016,"[""Werder Bremen"", ""FSV Mainz 05""]","[""statsbomb_open_data""]"
3890379,Werder Bremen vs Hamburger SV,1. Bundesliga,2015/2016,"[""Werder Bremen"", ""Hamburger SV""]","[""statsbomb_open_data""]"
3890478,Werder Bremen vs Hannover 96,1. Bundesliga,2015/2016,"[""Werder Bremen"", ""Hannover 96""]","[""statsbomb_open_data""]"
3890425,Werder Bremen vs Hertha Berlin,1. Bundesliga,2015/2016,"[""Werder Bremen"", ""Hertha Berlin""]","[""statsbomb_open_data""]"
3890443,Werder Bremen vs Hoffenheim,1. Bundesliga,2015/2016,"[""Werder Bremen"", ""Hoffenheim""]","[""statsbomb_open_data""]"
3890300,Werder Bremen vs Ingolstadt,1. Bundesliga,2015/2016,"[""Werder Bremen"", ""Ingolstadt""]","[""statsbomb_open_data""]"
3890264,Werder Bremen vs Schalke 04,1. Bundesliga,2015/2016,"[""Werder Bremen"", ""Schalke 04""]","[""statsbomb_open_data""]"
3890546,Werder Bremen vs VfB Stuttgart,1. Bundesliga,2015/2016,"[""Werder Bremen"", ""VfB Stuttgart""]","[""statsbomb_open_data""]"
3890523,Werder Bremen vs Wolfsburg,1. Bundesliga,2015/2016,"[""Werder Bremen"", ""Wolfsburg""]","[""statsbomb_open_data""]"
3890535,Wolfsburg vs Augsburg,1. Bundesliga,2015/2016,"[""Wolfsburg"", ""Augsburg""]","[""statsbomb_open_data""]"
3890350,Wolfsburg vs Bayer Leverkusen,1. Bundesliga,2015/2016,"[""Wolfsburg"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3890458,Wolfsburg vs Bayern Munich,1. Bundesliga,2015/2016,"[""Wolfsburg"", ""Bayern Munich""]","[""statsbomb_open_data""]"
3890388,Wolfsburg vs Borussia Dortmund,1. Bundesliga,2015/2016,"[""Wolfsburg"", ""Borussia Dortmund""]","[""statsbomb_open_data""]"
3890475,Wolfsburg vs Borussia Mönchengladbach,1. Bundesliga,2015/2016,"[""Wolfsburg"", ""Borussia M\u00f6nchengladbach""]","[""statsbomb_open_data""]"
3890498,Wolfsburg vs Darmstadt 98,1. Bundesliga,2015/2016,"[""Wolfsburg"", ""Darmstadt 98""]","[""statsbomb_open_data""]"
3890267,Wolfsburg vs Eintracht Frankfurt,1. Bundesliga,2015/2016,"[""Wolfsburg"", ""Eintracht Frankfurt""]","[""statsbomb_open_data""]"
3890429,Wolfsburg vs FC Köln,1. Bundesliga,2015/2016,"[""Wolfsburg"", ""FC K\u00f6ln""]","[""statsbomb_open_data""]"
3890513,Wolfsburg vs FSV Mainz 05,1. Bundesliga,2015/2016,"[""Wolfsburg"", ""FSV Mainz 05""]","[""statsbomb_open_data""]"
3890396,Wolfsburg vs Hamburger SV,1. Bundesliga,2015/2016,"[""Wolfsburg"", ""Hamburger SV""]","[""statsbomb_open_data""]"
3890319,Wolfsburg vs Hannover 96,1. Bundesliga,2015/2016,"[""Wolfsburg"", ""Hannover 96""]","[""statsbomb_open_data""]"
3890298,Wolfsburg vs Hertha Berlin,1. Bundesliga,2015/2016,"[""Wolfsburg"", ""Hertha Berlin""]","[""statsbomb_open_data""]"
3890335,Wolfsburg vs Hoffenheim,1. Bundesliga,2015/2016,"[""Wolfsburg"", ""Hoffenheim""]","[""statsbomb_open_data""]"
3890445,Wolfsburg vs Ingolstadt,1. Bundesliga,2015/2016,"[""Wolfsburg"", ""Ingolstadt""]","[""statsbomb_open_data""]"
3890277,Wolfsburg vs Schalke 04,1. Bundesliga,2015/2016,"[""Wolfsburg"", ""Schalke 04""]","[""statsbomb_open_data""]"
3890556,Wolfsburg vs VfB Stuttgart,1. Bundesliga,2015/2016,"[""Wolfsburg"", ""VfB Stuttgart""]","[""statsbomb_open_data""]"
3890368,Wolfsburg vs Werder Bremen,1. Bundesliga,2015/2016,"[""Wolfsburg"", ""Werder Bremen""]","[""statsbomb_open_data""]"
3895194,Augsburg vs Bayer Leverkusen,1. Bundesliga,2023/2024,"[""Augsburg"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3895348,Bayer Leverkusen vs Augsburg,1. Bundesliga,2023/2024,"[""Bayer Leverkusen"", ""Augsburg""]","[""statsbomb_open_data""]"
3895232,Bayer Leverkusen vs Bayern Munich,1. Bundesliga,2023/2024,"[""Bayer Leverkusen"", ""Bayern Munich""]","[""statsbomb_open_data""]"
3895182,Bayer Leverkusen vs Bochum,1. Bundesliga,2023/2024,"[""Bayer Leverkusen"", ""Bochum""]","[""statsbomb_open_data""]"
3895158,Bayer Leverkusen vs Borussia Dortmund,1. Bundesliga,2023/2024,"[""Bayer Leverkusen"", ""Borussia Dortmund""]","[""statsbomb_open_data""]"
3895210,Bayer Leverkusen vs Borussia Mönchengladbach,1. Bundesliga,2023/2024,"[""Bayer Leverkusen"", ""Borussia M\u00f6nchengladbach""]","[""statsbomb_open_data""]"
3895067,Bayer Leverkusen vs Darmstadt 98,1. Bundesliga,2023/2024,"[""Bayer Leverkusen"", ""Darmstadt 98""]","[""statsbomb_open_data""]"
3895180,Bayer Leverkusen vs Eintracht Frankfurt,1. Bundesliga,2023/2024,"[""Bayer Leverkusen"", ""Eintracht Frankfurt""]","[""statsbomb_open_data""]"
3895086,Bayer Leverkusen vs FC Heidenheim,1. Bundesliga,2023/2024,"[""Bayer Leverkusen"", ""FC Heidenheim""]","[""statsbomb_open_data""]"
3895107,Bayer Leverkusen vs FC Köln,1. Bundesliga,2023/2024,"[""Bayer Leverkusen"", ""FC K\u00f6ln""]","[""statsbomb_open_data""]"
3895250,Bayer Leverkusen vs FSV Mainz 05,1. Bundesliga,2023/2024,"[""Bayer Leverkusen"", ""FSV Mainz 05""]","[""statsbomb_open_data""]"
3895121,Bayer Leverkusen vs Freiburg,1. Bundesliga,2023/2024,"[""Bayer Leverkusen"", ""Freiburg""]","[""statsbomb_open_data""]"
3895286,Bayer Leverkusen vs Hoffenheim,1. Bundesliga,2023/2024,"[""Bayer Leverkusen"", ""Hoffenheim""]","[""statsbomb_open_data""]"
3895052,Bayer Leverkusen vs RB Leipzig,1. Bundesliga,2023/2024,"[""Bayer Leverkusen"", ""RB Leipzig""]","[""statsbomb_open_data""]"
3895139,Bayer Leverkusen vs Union Berlin,1. Bundesliga,2023/2024,"[""Bayer Leverkusen"", ""Union Berlin""]","[""statsbomb_open_data""]"
3895320,Bayer Leverkusen vs VfB Stuttgart,1. Bundesliga,2023/2024,"[""Bayer Leverkusen"", ""VfB Stuttgart""]","[""statsbomb_open_data""]"
3895302,Bayer Leverkusen vs Werder Bremen,1. Bundesliga,2023/2024,"[""Bayer Leverkusen"", ""Werder Bremen""]","[""statsbomb_open_data""]"
3895266,Bayer Leverkusen vs Wolfsburg,1. Bundesliga,2023/2024,"[""Bayer Leverkusen"", ""Wolfsburg""]","[""statsbomb_open_data""]"
3895074,Bayern Munich vs Bayer Leverkusen,1. Bundesliga,2023/2024,"[""Bayern Munich"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3895340,Bochum vs Bayer Leverkusen,1. Bundesliga,2023/2024,"[""Bochum"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3895309,Borussia Dortmund vs Bayer Leverkusen,1. Bundesliga,2023/2024,"[""Borussia Dortmund"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3895060,Borussia Mönchengladbach vs Bayer Leverkusen,1. Bundesliga,2023/2024,"[""Borussia M\u00f6nchengladbach"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3895220,Darmstadt 98 vs Bayer Leverkusen,1. Bundesliga,2023/2024,"[""Darmstadt 98"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3895333,Eintracht Frankfurt vs Bayer Leverkusen,1. Bundesliga,2023/2024,"[""Eintracht Frankfurt"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3895244,FC Heidenheim vs Bayer Leverkusen,1. Bundesliga,2023/2024,"[""FC Heidenheim"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3895258,FC Köln vs Bayer Leverkusen,1. Bundesliga,2023/2024,"[""FC K\u00f6ln"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3895095,FSV Mainz 05 vs Bayer Leverkusen,1. Bundesliga,2023/2024,"[""FSV Mainz 05"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3895275,Freiburg vs Bayer Leverkusen,1. Bundesliga,2023/2024,"[""Freiburg"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3895134,Hoffenheim vs Bayer Leverkusen,1. Bundesliga,2023/2024,"[""Hoffenheim"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3895202,RB Leipzig vs Bayer Leverkusen,1. Bundesliga,2023/2024,"[""RB Leipzig"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3895292,Union Berlin vs Bayer Leverkusen,1. Bundesliga,2023/2024,"[""Union Berlin"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3895167,VfB Stuttgart vs Bayer Leverkusen,1. Bundesliga,2023/2024,"[""VfB Stuttgart"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
3895153,Werder Bremen vs Bayer Leverkusen,1. Bundesliga,2023/2024,"[""Werder Bremen"", ""Bayer Leverkusen""]","[""statsbomb_open_data""]"
